-9.6126,77.756,-74.563,-34.74,55.337,-34.742
-9.703,77.419,-74.653,-35.077,55.247,-35.079
-9.7815,77.079,-74.732,-35.417,55.169,-35.419
-9.8481,76.737,-74.798,-35.759,55.102,-35.762
-9.9027,76.392,-74.853,-36.104,55.047,-36.106
-9.9452,76.045,-74.895,-36.451,55.005,-36.453
-9.9756,75.698,-74.926,-36.798,54.974,-36.8
-9.9939,75.349,-74.944,-37.147,54.956,-37.149
-10,75,-74.95,-37.496,54.95,-37.498
-9.9939,74.651,-74.944,-37.845,54.956,-37.847
-9.9756,74.302,-74.926,-38.194,54.974,-38.196
-9.9452,73.955,-74.895,-38.541,55.005,-38.543
-9.9027,73.608,-74.853,-38.888,55.047,-38.89
-9.8481,73.264,-74.798,-39.232,55.102,-39.235
-9.7815,72.921,-74.732,-39.575,55.169,-39.577
-9.703,72.581,-74.653,-39.915,55.247,-39.917
-9.6126,72.244,-74.563,-40.252,55.337,-40.254
-9.5106,71.91,-74.461,-40.586,55.439,-40.588
-9.3969,71.58,-74.347,-40.916,55.553,-40.918
-9.2718,71.254,-74.222,-41.242,55.678,-41.244
-9.1355,70.933,-74.086,-41.563,55.815,-41.565
-8.9879,70.616,-73.938,-41.88,55.962,-41.882
-8.8295,70.305,-73.78,-42.191,56.121,-42.193
-8.6603,70,-73.61,-42.496,56.29,-42.498
-8.4805,69.701,-73.43,-42.795,56.47,-42.797
-8.2904,69.408,-73.24,-43.088,56.66,-43.09
-8.0902,69.122,-73.04,-43.374,56.86,-43.376
-7.8801,68.843,-72.83,-43.653,57.07,-43.655
-7.6604,68.572,-72.61,-43.924,57.29,-43.926
-7.4314,68.309,-72.381,-44.187,57.519,-44.189
-7.1934,68.053,-72.143,-44.443,57.757,-44.445
-6.9466,67.807,-71.897,-44.689,58.003,-44.691
-6.6913,67.569,-71.641,-44.927,58.259,-44.929
-6.4279,67.34,-71.378,-45.156,58.522,-45.158
-6.1566,67.12,-71.107,-45.376,58.793,-45.378
-5.8779,66.91,-70.828,-45.586,59.072,-45.588
-5.5919,66.71,-70.542,-45.786,59.358,-45.788
-5.2992,66.52,-70.249,-45.977,59.651,-45.979
-5,66.34,-69.95,-46.156,59.95,-46.158
-4.6947,66.171,-69.645,-46.326,60.255,-46.328
-4.3837,66.012,-69.334,-46.484,60.566,-46.486
-4.0674,65.865,-69.017,-46.632,60.883,-46.634
-3.7461,65.728,-68.696,-46.768,61.204,-46.77
-3.4202,65.603,-68.37,-46.893,61.53,-46.895
-3.0902,65.489,-68.04,-47.007,61.86,-47.009
-2.7564,65.387,-67.706,-47.109,62.194,-47.111
-2.4192,65.297,-67.369,-47.199,62.531,-47.201
-2.0791,65.219,-67.029,-47.278,62.871,-47.28
-1.7365,65.152,-66.686,-47.344,63.214,-47.346
-1.3917,65.097,-66.342,-47.399,63.558,-47.401
-1.0453,65.055,-65.995,-47.441,63.905,-47.443
-0.69756,65.024,-65.648,-47.472,64.252,-47.474
-0.34899,65.006,-65.299,-47.49,64.601,-47.492
-5.0245e-07,65,-64.95,-47.496,64.95,-47.498
0.34899,65.006,-64.601,-47.49,65.299,-47.492
0.69756,65.024,-64.252,-47.472,65.648,-47.474
1.0453,65.055,-63.905,-47.441,65.995,-47.443
1.3917,65.097,-63.558,-47.399,66.342,-47.401
1.7365,65.152,-63.213,-47.344,66.687,-47.346
2.0791,65.218,-62.871,-47.278,67.029,-47.28
2.4192,65.297,-62.531,-47.199,67.369,-47.201
2.7564,65.387,-62.194,-47.109,67.706,-47.111
3.0902,65.489,-61.86,-47.007,68.04,-47.009
3.4202,65.603,-61.53,-46.893,68.37,-46.895
3.7461,65.728,-61.204,-46.768,68.696,-46.77
4.0674,65.864,-60.883,-46.632,69.017,-46.633
4.3837,66.012,-60.566,-46.484,69.334,-46.486
4.6947,66.17,-60.255,-46.326,69.645,-46.327
5,66.34,-59.95,-46.156,69.95,-46.158
5.2992,66.519,-59.651,-45.977,70.249,-45.978
5.5919,66.71,-59.358,-45.786,70.542,-45.788
5.8779,66.91,-59.072,-45.586,70.828,-45.588
6.1566,67.12,-58.793,-45.376,71.107,-45.378
6.4279,67.34,-58.522,-45.156,71.378,-45.158
6.6913,67.569,-58.259,-44.927,71.641,-44.929
6.9466,67.807,-58.003,-44.689,71.897,-44.691
7.1934,68.053,-57.757,-44.443,72.143,-44.445
7.4314,68.309,-57.519,-44.187,72.381,-44.189
7.6604,68.572,-57.29,-43.924,72.61,-43.926
7.8801,68.843,-57.07,-43.653,72.83,-43.655
8.0902,69.122,-56.86,-43.374,73.04,-43.376
8.2904,69.408,-56.66,-43.088,73.24,-43.09
8.4805,69.701,-56.469,-42.795,73.431,-42.797
8.6603,70,-56.29,-42.496,73.61,-42.498
8.8295,70.305,-56.12,-42.191,73.78,-42.193
8.9879,70.616,-55.962,-41.88,73.938,-41.882
9.1355,70.933,-55.814,-41.563,74.086,-41.565
9.2718,71.254,-55.678,-41.242,74.222,-41.244
9.3969,71.58,-55.553,-40.916,74.347,-40.918
9.5106,71.91,-55.439,-40.586,74.461,-40.588
9.6126,72.244,-55.337,-40.252,74.563,-40.254
9.703,72.581,-55.247,-39.915,74.653,-39.917
9.7815,72.921,-55.168,-39.575,74.732,-39.577
9.8481,73.264,-55.102,-39.233,74.798,-39.234
9.9027,73.608,-55.047,-38.888,74.853,-38.89
9.9452,73.955,-55.005,-38.541,74.895,-38.543
9.9756,74.302,-54.974,-38.194,74.926,-38.196
9.9939,74.651,-54.956,-37.845,74.944,-37.847
10,75,-54.95,-37.496,74.95,-37.498
