-6.5,65,-71.45,-47.496,58.45,-47.498
-7,65,-71.95,-47.496,57.95,-47.498
-7.5,65,-72.45,-47.496,57.45,-47.498
-8,65,-72.95,-47.496,56.95,-47.498
-8.5,65,-73.45,-47.496,56.45,-47.498
-9,65,-73.95,-47.496,55.95,-47.498
-9.5,65,-74.45,-47.496,55.45,-47.498
-10,65,-74.95,-47.496,54.95,-47.498
-10,65,-74.95,-47.496,54.95,-47.498
-10,65.5,-74.95,-46.996,54.95,-46.998
-10,66,-74.95,-46.496,54.95,-46.498
-10,66.5,-74.95,-45.996,54.95,-45.998
-10,67,-74.95,-45.496,54.95,-45.498
-10,67.5,-74.95,-44.996,54.95,-44.998
-10,68,-74.95,-44.496,54.95,-44.498
-10,68.5,-74.95,-43.996,54.95,-43.998
-10,69,-74.95,-43.496,54.95,-43.498
-10,69.5,-74.95,-42.996,54.95,-42.998
-10,70,-74.95,-42.496,54.95,-42.498
-10,70.5,-74.95,-41.996,54.95,-41.998
-10,71,-74.95,-41.496,54.95,-41.498
-10,71.5,-74.95,-40.996,54.95,-40.998
-10,72,-74.95,-40.496,54.95,-40.498
-10,72.5,-74.95,-39.996,54.95,-39.998
-10,73,-74.95,-39.496,54.95,-39.498
-10,73.5,-74.95,-38.996,54.95,-38.998
-10,74,-74.95,-38.496,54.95,-38.498
-10,74.5,-74.95,-37.996,54.95,-37.998
-10,75,-74.95,-37.496,54.95,-37.498
-10,75.5,-74.95,-36.996,54.95,-36.998
-10,76,-74.95,-36.496,54.95,-36.498
-10,76.5,-74.95,-35.996,54.95,-35.998
-10,77,-74.95,-35.496,54.95,-35.498
-10,77.5,-74.95,-34.996,54.95,-34.998
-10,78,-74.95,-34.496,54.95,-34.498
-10,78.5,-74.95,-33.996,54.95,-33.998
-10,79,-74.95,-33.496,54.95,-33.498
-10,79.5,-74.95,-32.996,54.95,-32.998
-10,80,-74.95,-32.496,54.95,-32.498
-10,80.5,-74.95,-31.996,54.95,-31.998
-10,81,-74.95,-31.496,54.95,-31.498
-10,81.5,-74.95,-30.996,54.95,-30.998
-10,82,-74.95,-30.496,54.95,-30.498
-10,82.5,-74.95,-29.996,54.95,-29.998
-10,83,-74.95,-29.496,54.95,-29.498
-10,83.5,-74.95,-28.996,54.95,-28.998
-10,84,-74.95,-28.496,54.95,-28.498
-10,84.5,-74.95,-27.996,54.95,-27.998
-10,85,-74.95,-27.496,54.95,-27.498
-10,85,-74.95,-27.496,54.95,-27.498
-9.5,85,-74.45,-27.496,55.45,-27.498
-9,85,-73.95,-27.496,55.95,-27.498
-8.5,85,-73.45,-27.496,56.45,-27.498
-8,85,-72.95,-27.496,56.95,-27.498
-7.5,85,-72.45,-27.496,57.45,-27.498
-7,85,-71.95,-27.496,57.95,-27.498
-6.5,85,-71.45,-27.496,58.45,-27.498
-6,85,-70.95,-27.496,58.95,-27.498
-5.5,85,-70.45,-27.496,59.45,-27.498
-5,85,-69.95,-27.496,59.95,-27.498
-4.5,85,-69.45,-27.496,60.45,-27.498
-4,85,-68.95,-27.496,60.95,-27.498
-3.5,85,-68.45,-27.496,61.45,-27.498
-3,85,-67.95,-27.496,61.95,-27.498
-2.5,85,-67.45,-27.496,62.45,-27.498
-2,85,-66.95,-27.496,62.95,-27.498
-1.5,85,-66.45,-27.496,63.45,-27.498
-1,85,-65.95,-27.496,63.95,-27.498
-0.5,85,-65.45,-27.496,64.45,-27.498
-9.9242e-07,85,-64.95,-27.496,64.95,-27.498
0.5,85,-64.45,-27.496,65.45,-27.498
1,85,-63.95,-27.496,65.95,-27.498
1.5,85,-63.45,-27.496,66.45,-27.498
2,85,-62.95,-27.496,66.95,-27.498
2.5,85,-62.45,-27.496,67.45,-27.498
3,85,-61.95,-27.496,67.95,-27.498
3.5,85,-61.45,-27.496,68.45,-27.498
4,85,-60.95,-27.496,68.95,-27.498
4.5,85,-60.45,-27.496,69.45,-27.498
5,85,-59.95,-27.496,69.95,-27.498
5.5,85,-59.45,-27.496,70.45,-27.498
6,85,-58.95,-27.496,70.95,-27.498
6.5,85,-58.45,-27.496,71.45,-27.498
7,85,-57.95,-27.496,71.95,-27.498
7.5,85,-57.45,-27.496,72.45,-27.498
8,85,-56.95,-27.496,72.95,-27.498
8.5,85,-56.45,-27.496,73.45,-27.498
9,85,-55.95,-27.496,73.95,-27.498
9.5,85,-55.45,-27.496,74.45,-27.498
10,85,-54.95,-27.496,74.95,-27.498
